d3d11 render+decode devices on adapter 1: NVIDIA GeForce RTX 3070 Laptop GPU
stat: drawn=1440 want=1440 fps=21.6 playing=1 seeks=1 aborts=0 dec=1456 bf=0 lock=0.0 draw=0.0 pres=42.5
stat: drawn=1471 want=1471 fps=22.2 playing=1 seeks=1 aborts=0 dec=1487 bf=0 lock=0.0 draw=0.0 pres=42.1
stat: drawn=1502 want=1502 fps=22.0 playing=1 seeks=1 aborts=0 dec=1518 bf=0 lock=0.0 draw=0.0 pres=47.6
stat: drawn=1533 want=1533 fps=21.5 playing=1 seeks=1 aborts=0 dec=1549 bf=0 lock=0.0 draw=0.0 pres=43.9
stat: drawn=1563 want=1563 fps=21.8 playing=1 seeks=1 aborts=0 dec=1579 bf=0 lock=0.0 draw=0.0 pres=46.1
stat: drawn=1593 want=1593 fps=21.8 playing=1 seeks=1 aborts=0 dec=1609 bf=0 lock=0.0 draw=0.0 pres=47.5
stat: drawn=1624 want=1624 fps=21.8 playing=1 seeks=1 aborts=0 dec=1640 bf=0 lock=0.0 draw=0.0 pres=48.1
stat: drawn=1654 want=1654 fps=21.7 playing=1 seeks=1 aborts=0 dec=1670 bf=0 lock=0.0 draw=0.0 pres=48.9
stat: drawn=1685 want=1685 fps=21.8 playing=1 seeks=1 aborts=0 dec=1701 bf=0 lock=0.0 draw=0.0 pres=47.9
stat: drawn=1715 want=1715 fps=21.7 playing=1 seeks=1 aborts=0 dec=1731 bf=0 lock=0.0 draw=0.0 pres=48.2
stat: drawn=1746 want=1746 fps=21.3 playing=1 seeks=1 aborts=0 dec=1762 bf=0 lock=0.0 draw=0.0 pres=47.2
stat: drawn=1777 want=1777 fps=21.4 playing=1 seeks=1 aborts=0 dec=1793 bf=0 lock=0.0 draw=0.0 pres=47.6
stat: drawn=1807 want=1807 fps=21.7 playing=1 seeks=1 aborts=0 dec=1823 bf=0 lock=0.0 draw=0.0 pres=47.6
stat: drawn=1837 want=1837 fps=21.7 playing=1 seeks=1 aborts=0 dec=1853 bf=0 lock=0.0 draw=0.0 pres=47.7
stat: drawn=1868 want=1868 fps=21.6 playing=1 seeks=1 aborts=0 dec=1884 bf=0 lock=0.0 draw=0.0 pres=47.6
stat: drawn=1898 want=1898 fps=20.8 playing=1 seeks=1 aborts=0 dec=1914 bf=0 lock=0.0 draw=0.0 pres=47.6
stat: drawn=1928 want=1928 fps=21.0 playing=1 seeks=1 aborts=0 dec=1944 bf=0 lock=0.0 draw=0.0 pres=46.7
stat: drawn=1959 want=1959 fps=21.2 playing=1 seeks=1 aborts=0 dec=1975 bf=0 lock=0.0 draw=0.0 pres=49.2
stat: drawn=1990 want=1990 fps=21.1 playing=1 seeks=1 aborts=0 dec=2006 bf=0 lock=0.0 draw=0.0 pres=44.0
stat: drawn=2021 want=2021 fps=21.5 playing=1 seeks=1 aborts=0 dec=2037 bf=0 lock=0.0 draw=0.0 pres=46.7
stat: drawn=2052 want=2052 fps=21.2 playing=1 seeks=1 aborts=0 dec=2068 bf=0 lock=0.0 draw=0.0 pres=46.3
stat: drawn=2083 want=2083 fps=21.5 playing=1 seeks=1 aborts=0 dec=2099 bf=0 lock=0.0 draw=0.0 pres=48.6
cpu: 179.4% of one core over 70.0 s (process total, all threads)
engine-latency (request->ring published, present excluded): n=1 median=22122822.9 p95=22122822.9 max=22122822.9 ms
